UserID,realtionship_status,industry,genre,targeted_sex,average_runtime(minutes_per_week),airtime,airlocation,ratings,expensive,money_back_guarantee,netgain
UI_12331,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.173579841,Low,No,1
UI_20668,Never-married,Auto,Comedy,Female,40,Morning,Ireland,0.027464672000000002,Low,No,0
UI_9499,Married-civ-spouse,Pharma,Comedy,Male,44,Primetime,United-States,0.027464672000000002,High,No,1
UI_324,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.102233936,Low,Yes,1
UI_25504,Divorced,Auto,Comedy,Female,48,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_21522,Never-married,Auto,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,No,0
UI_11691,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,No,0
UI_2335,Never-married,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Medium,No,0
UI_23223,Never-married,Auto,Comedy,Female,38,Morning,United-States,0.027464672000000002,High,No,0
UI_16930,Never-married,Auto,Infomercial,Male,40,Primetime,United-States,0.027464672000000002,High,No,0
UI_488,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,Yes,1
UI_19499,Married-civ-spouse,Pharma,Comedy,Male,55,Primetime,United-States,0.027464672000000002,Low,No,0
UI_20163,Married-spouse-absent,Auto,Comedy,Male,55,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_174,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_16136,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,Yes,1
UI_9391,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,No,0
UI_12965,Never-married,Political,Comedy,Female,25,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_20729,Never-married,Auto,Comedy,Male,50,Morning,United-States,0.027464672000000002,Low,No,0
UI_20913,Widowed,Entertainment,Comedy,Female,16,Daytime,United-States,0.037102593999999996,High,No,0
UI_4648,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,Low,No,0
UI_6781,Never-married,Auto,Comedy,Male,50,Morning,United-States,0.027464672000000002,Low,No,0
UI_9765,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.066988903,Low,Yes,0
UI_19421,Never-married,Auto,Comedy,Female,70,Primetime,United-States,0.027464672000000002,Low,No,1
UI_22348,Never-married,Auto,Comedy,Female,40,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_3286,Never-married,Political,Comedy,Male,15,Morning,United-States,0.03324159,Medium,No,0
UI_21492,Never-married,Political,Other,Female,20,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_5487,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_1123,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_26011,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_24116,Divorced,Auto,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Medium,No,0
UI_4735,Never-married,Auto,Infomercial,Female,40,Morning,United-States,0.027464672000000002,Low,No,0
UI_5833,Never-married,Political,Comedy,Male,25,Morning,United-States,0.027464672000000002,Low,No,0
UI_11486,Never-married,Auto,Comedy,Female,45,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_17220,Widowed,Auto,Comedy,Female,40,Daytime,United-States,0.027464672000000002,Medium,No,0
UI_5928,Married-civ-spouse,Pharma,Comedy,Male,38,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_339,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_24549,Married-civ-spouse,Pharma,Comedy,Male,40,Daytime,United-States,0.027464672000000002,Low,No,1
UI_8852,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_11378,Divorced,Auto,Comedy,Female,40,Primetime,United-States,0.027464672000000002,High,No,0
UI_9778,Married-civ-spouse,Other,Comedy,Female,35,Primetime,United-States,0.027464672000000002,Medium,No,1
UI_19012,Separated,Entertainment,Comedy,Female,40,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_19098,Married-civ-spouse,Pharma,Comedy,Male,10,Daytime,United-States,0.027464672000000002,High,Yes,0
UI_10979,Married-civ-spouse,Pharma,Infomercial,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_23987,Divorced,Entertainment,Comedy,Female,35,Primetime,United-States,0.027464672000000002,Low,No,0
UI_3027,Divorced,Political,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Medium,No,0
UI_6149,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Medium,No,0
UI_12754,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,Cuba,0.065471733,High,Yes,1
UI_21451,Widowed,Auto,Comedy,Male,35,Daytime,United-States,0.027464672000000002,Medium,No,0
UI_21599,Married-civ-spouse,ClassAction,Comedy,Male,50,Morning,United-States,0.027464672000000002,Medium,No,0
UI_4,Separated,Political,Infomercial,Female,40,Primetime,United-States,0.027464672000000002,Low,No,0
UI_11136,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_11828,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,No,0
UI_10471,Never-married,Auto,Comedy,Male,45,Morning,England,0.027464672000000002,Low,Yes,0
UI_7288,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_16781,Married-civ-spouse,Pharma,Direct,Male,50,Daytime,United-States,0.027464672000000002,Low,Yes,0
UI_16435,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,No,0
UI_3326,Divorced,Auto,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,No,1
UI_25783,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_14238,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_23348,Divorced,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,No,0
UI_20220,Married-civ-spouse,Pharma,Comedy,Male,35,Primetime,United-States,0.027464672000000002,High,Yes,0
UI_15376,Married-civ-spouse,Other,Comedy,Female,45,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_18929,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672000000002,High,No,0
UI_17077,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,1
UI_5150,Separated,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,No,0
UI_14363,Never-married,Auto,Comedy,Female,65,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_12640,Married-civ-spouse,Pharma,Direct,Male,40,Primetime,United-States,0.027464672000000002,High,No,0
UI_18135,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672000000002,Medium,No,0
UI_3346,Never-married,Political,Comedy,Male,45,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_17743,Never-married,Political,Comedy,Female,40,Morning,United-States,0.027464672000000002,High,No,0
UI_11560,Married-civ-spouse,Pharma,Comedy,Male,17,Primetime,United-States,0.057973410999999996,Low,Yes,0
UI_4304,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Medium,No,0
UI_2805,Never-married,Political,Comedy,Male,20,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_919,Never-married,Political,Comedy,Male,35,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_24743,Divorced,Auto,Comedy,Female,37,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_23135,Divorced,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Medium,No,0
UI_6518,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_22048,Married-civ-spouse,Other,Comedy,Female,35,Primetime,United-States,0.027464672000000002,Low,No,0
UI_1074,Never-married,Entertainment,Comedy,Male,40,Primetime,Mexico,0.027464672000000002,High,No,1
UI_21008,Never-married,Entertainment,Infomercial,Female,40,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_16126,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,No,1
UI_14526,Never-married,ClassAction,Comedy,Male,40,Morning,Mexico,0.027464672000000002,Low,Yes,0
UI_20131,Never-married,ClassAction,Drama,Male,40,Morning,India,0.027464672000000002,High,No,0
UI_20063,Never-married,Political,Comedy,Female,40,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_6343,Widowed,Auto,Comedy,Female,20,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_24583,Never-married,Political,Comedy,Male,50,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_2169,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,No,0
UI_13059,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_12650,Married-civ-spouse,Pharma,Infomercial,Male,35,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_24162,Never-married,Political,Comedy,Male,15,Morning,United-States,0.027464672000000002,Medium,No,0
UI_1574,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,0
UI_21811,Married-civ-spouse,Other,Comedy,Female,20,Primetime,United-States,0.077823055,Low,No,1
UI_9786,Widowed,Auto,Comedy,Female,36,Daytime,United-States,0.027464672000000002,Low,No,0
UI_6768,Married-spouse-absent,Entertainment,Comedy,Female,37,Primetime,Puerto-Rico,0.027464672000000002,Low,No,0
UI_23548,Married-civ-spouse,Pharma,Comedy,Male,40,Daytime,United-States,0.027464672000000002,High,Yes,1
UI_18930,Divorced,Entertainment,Comedy,Female,40,Primetime,International,0.027464672000000002,High,No,0
UI_20167,Widowed,Entertainment,Infomercial,Female,40,Daytime,United-States,0.027464672000000002,Low,Yes,0
UI_2380,Never-married,Political,Comedy,Male,35,Morning,United-States,0.027464672000000002,High,No,0
UI_12438,Widowed,Entertainment,Comedy,Female,30,Primetime,United-States,0.03324159,Low,Yes,0
UI_23074,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,Cuba,0.027464672000000002,Low,No,1
UI_3729,Never-married,Political,Infomercial,Female,40,Morning,United-States,0.027464672000000002,Medium,No,0
UI_19594,Never-married,Auto,Comedy,Male,65,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_4542,Divorced,Auto,Comedy,Male,50,Morning,United-States,0.027464672000000002,High,No,0
UI_19358,Widowed,Auto,Comedy,Female,13,Daytime,United-States,0.027464672000000002,Low,No,1
UI_24011,Never-married,ClassAction,Comedy,Female,40,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_19014,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_11949,Divorced,Auto,Comedy,Male,48,Morning,United-States,0.027464672000000002,High,No,0
UI_18962,Married-civ-spouse,Pharma,Comedy,Male,38,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_24009,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,International,0.027464672000000002,Low,No,0
UI_9659,Never-married,Political,Comedy,Female,30,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_5386,Divorced,Entertainment,Comedy,Male,30,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_971,Divorced,Auto,Comedy,Female,25,Primetime,United-States,0.027464672000000002,High,Yes,0
UI_17222,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.027464672000000002,High,Yes,1
UI_12658,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,Yes,0
UI_13665,Never-married,Political,Comedy,Female,20,Morning,United-States,0.027464672000000002,Medium,No,0
UI_7827,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.077823055,Low,No,1
UI_6139,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672000000002,High,No,0
UI_17568,Never-married,Political,Comedy,Female,40,Morning,United-States,0.027464672000000002,High,No,0
UI_5398,Divorced,Auto,Comedy,Female,40,Morning,United-States,0.027464672000000002,High,No,0
UI_14559,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,No,1
UI_5599,Never-married,Political,Comedy,Female,45,Morning,United-States,0.027464672000000002,Low,No,0
UI_5327,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,Yes,0
UI_24382,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.055522597,High,Yes,0
UI_11715,Married-civ-spouse,Pharma,Drama,Male,40,Primetime,China,0.027464672000000002,Low,No,0
UI_2071,Divorced,Auto,Comedy,Male,50,Morning,United-States,0.027464672000000002,Medium,No,0
UI_4461,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.102233936,High,No,1
UI_1517,Never-married,Political,Comedy,Male,20,Morning,United-States,0.027464672000000002,Medium,Yes,0
UI_10580,Separated,Political,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,No,0
UI_20627,Married-civ-spouse,Other,Comedy,Female,28,Primetime,United-States,0.027464672000000002,Low,No,1
UI_5908,Married-civ-spouse,Pharma,Comedy,Male,40,Daytime,United-States,0.027464672000000002,High,No,1
UI_5231,Never-married,Auto,Comedy,Male,30,Morning,United-States,0.027464672000000002,High,No,0
UI_18305,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,1
UI_15061,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.173579841,Low,No,1
UI_24378,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.09844101,High,No,1
UI_8816,Never-married,Auto,Drama,Female,40,Morning,International,0.027464672000000002,High,Yes,0
UI_15413,Married-civ-spouse,Pharma,Comedy,Male,10,Daytime,United-States,0.027464672000000002,High,No,0
UI_15683,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Medium,No,1
UI_22593,Married-civ-spouse,Pharma,Comedy,Male,24,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_15946,Married-civ-spouse,Pharma,Comedy,Male,16,Daytime,United-States,0.064596442,Low,Yes,0
UI_1109,Never-married,Auto,Comedy,Male,30,Primetime,United-States,0.027464672000000002,High,Yes,0
UI_11776,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672000000002,High,Yes,1
UI_9890,Never-married,Entertainment,Drama,Female,40,Morning,United-States,0.027464672000000002,High,No,0
UI_8600,Married-civ-spouse,Pharma,Comedy,Male,30,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_8156,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672000000002,Low,No,0
UI_21768,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_6596,Never-married,Auto,Comedy,Male,50,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_19534,Divorced,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_13169,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_10890,Never-married,Entertainment,Infomercial,Female,40,Morning,United-States,0.027464672000000002,Low,No,0
UI_16608,Never-married,Political,Comedy,Male,45,Primetime,United-States,0.027464672000000002,High,No,0
UI_18735,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_1286,Divorced,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Medium,No,0
UI_18279,Never-married,Auto,Comedy,Female,45,Morning,United-States,0.027464672000000002,Low,No,0
UI_15249,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,1
UI_21481,Never-married,Political,Comedy,Female,20,Morning,United-States,0.027464672000000002,Low,No,0
UI_21239,Never-married,ClassAction,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_21211,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_25889,Never-married,Political,Comedy,Male,32,Primetime,United-States,0.027464672000000002,Low,No,0
UI_16705,Married-civ-spouse,Other,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,No,1
UI_2955,Separated,Auto,Infomercial,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_12027,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_20834,Married-civ-spouse,Pharma,Comedy,Male,47,Primetime,United-States,0.027464672000000002,Low,No,0
UI_5206,Never-married,Auto,Infomercial,Female,30,Morning,United-States,0.027464672000000002,High,Yes,0
UI_21897,Married-civ-spouse,Pharma,Comedy,Male,70,Primetime,United-States,0.027464672000000002,Medium,No,0
UI_1557,Widowed,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_11947,Never-married,Political,Comedy,Male,70,Morning,United-States,0.027464672000000002,Medium,No,0
UI_3588,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,Low,No,1
UI_5096,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,Italy,0.027464672000000002,High,Yes,0
UI_1666,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,No,1
UI_11813,Married-spouse-absent,Political,Comedy,Female,32,Primetime,Haiti,0.027464672000000002,Low,No,0
UI_25299,Never-married,Political,Infomercial,Male,15,Morning,United-States,0.027464672000000002,Medium,No,0
UI_11862,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_21678,Married-civ-spouse,Pharma,Comedy,Male,40,Daytime,United-States,0.027464672000000002,Low,Yes,0
UI_22309,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,International,0.027464672000000002,Low,No,1
UI_4776,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_22786,Married-civ-spouse,Pharma,Drama,Male,70,Primetime,Vietnam,0.027464672000000002,High,No,0
UI_4021,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_12575,Never-married,Political,Comedy,Male,35,Morning,United-States,0.027464672000000002,Low,No,0
UI_1858,Never-married,Auto,Comedy,Male,30,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_3306,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Medium,No,1
UI_25909,Never-married,Political,Infomercial,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_10004,Never-married,Political,Comedy,Female,20,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_9849,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Medium,No,1
UI_24691,Separated,Auto,Direct,Male,48,Primetime,United-States,0.027464672000000002,High,No,0
UI_25220,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_4968,Married-civ-spouse,Pharma,Comedy,Male,20,Daytime,United-States,0.041167832,Low,No,0
UI_12548,Married-civ-spouse,Pharma,Comedy,Male,98,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_19408,Divorced,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Medium,No,0
UI_19165,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,0
UI_24876,Married-civ-spouse,Pharma,Infomercial,Male,40,Morning,Haiti,0.027464672000000002,Low,Yes,0
UI_22702,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_14020,Widowed,Auto,Comedy,Female,24,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_6397,Married-civ-spouse,Pharma,Comedy,Male,40,Daytime,United-States,0.027464672000000002,High,No,0
UI_2373,Married-civ-spouse,Pharma,Infomercial,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_21855,Never-married,Auto,Comedy,Male,56,Primetime,United-States,0.027464672000000002,High,Yes,0
UI_20111,Married-civ-spouse,Other,Comedy,Female,35,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_9694,Never-married,Auto,Comedy,Male,50,Morning,United-States,0.027464672000000002,High,No,0
UI_12319,Married-civ-spouse,Pharma,Comedy,Male,55,Primetime,United-States,0.027464672000000002,High,No,1
UI_14464,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_6973,Divorced,Auto,Comedy,Male,60,Primetime,Poland,0.027464672000000002,High,No,1
UI_8057,Divorced,Entertainment,Comedy,Female,50,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_10592,Married-civ-spouse,Other,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_16808,Married-civ-spouse,Other,Comedy,Female,38,Daytime,United-States,0.027464672000000002,High,No,0
UI_13859,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,0
UI_12407,Divorced,Auto,Other,Male,84,Primetime,Ecuador,0.027464672000000002,Low,Yes,1
UI_23255,Divorced,Entertainment,Infomercial,Female,40,Primetime,United-States,0.027464672000000002,Medium,No,0
UI_8515,Divorced,Entertainment,Comedy,Female,32,Primetime,United-States,0.027464672000000002,Low,No,0
UI_19468,Never-married,Political,Comedy,Female,20,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_4295,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.027464672000000002,Low,No,0
UI_23555,Married-civ-spouse,Pharma,Comedy,Male,45,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_24834,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_2564,Never-married,Auto,Comedy,Male,44,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_8577,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Medium,No,1
UI_5506,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.077823055,Low,Yes,1
UI_7098,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_20045,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_5317,Divorced,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,No,1
UI_12562,Widowed,Entertainment,Comedy,Male,45,Primetime,United-States,0.027464672000000002,Low,No,0
UI_2930,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,No,0
UI_17999,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_8160,Never-married,Political,Drama,Male,11,Morning,India,0.027464672000000002,High,No,0
UI_7555,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672000000002,High,Yes,0
UI_16990,Married-civ-spouse,Other,Comedy,Female,40,Primetime,Mexico,0.027464672000000002,Low,Yes,0
UI_19983,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.027464672000000002,Medium,No,0
UI_3014,Married-civ-spouse,Pharma,Infomercial,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_12413,Married-civ-spouse,Pharma,Comedy,Male,50,Morning,United-States,0.027464672000000002,Medium,No,1
UI_1418,Never-married,Auto,Comedy,Female,80,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_19679,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,No,0
UI_6420,Never-married,Auto,Comedy,Female,38,Primetime,United-States,0.027464672000000002,Medium,No,0
UI_14269,Never-married,Auto,Comedy,Male,41,Primetime,United-States,0.027464672000000002,Low,No,0
UI_7893,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,Low,No,1
UI_23082,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672000000002,High,No,1
UI_21032,Never-married,Auto,Drama,Female,40,Primetime,United-States,0.027464672000000002,Medium,No,0
UI_19039,Married-civ-spouse,Pharma,Comedy,Male,48,Primetime,Mexico,0.027464672000000002,Low,Yes,0
UI_11902,Separated,ClassAction,Drama,Male,40,Primetime,Cambodia,0.027464672000000002,High,No,0
UI_5531,Married-civ-spouse,Pharma,Comedy,Male,44,Morning,United-States,0.027464672000000002,High,No,0
UI_16098,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_8765,Never-married,Auto,Comedy,Female,40,Primetime,United-States,0.027464672000000002,High,No,0
UI_3202,Separated,Political,Comedy,Male,45,Primetime,United-States,0.038658666,High,No,0
UI_16320,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_226,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.09844101,Low,Yes,1
UI_26012,Separated,Auto,Comedy,Female,30,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_25123,Married-civ-spouse,Pharma,Comedy,Male,50,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_16745,Never-married,Auto,Drama,Male,40,Primetime,South,0.027464672000000002,Low,Yes,0
UI_1665,Never-married,Auto,Comedy,Male,35,Morning,United-States,0.027464672000000002,Low,No,0
UI_24619,Married-civ-spouse,Pharma,Comedy,Male,32,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_11009,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_10685,Never-married,Auto,Comedy,Male,50,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_4545,Married-civ-spouse,Pharma,Comedy,Male,48,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_23830,Married-civ-spouse,Other,Comedy,Female,35,Primetime,United-States,0.057973410999999996,High,No,0
UI_2370,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,No,0
UI_19379,Separated,Entertainment,Comedy,Male,50,Primetime,United-States,0.027464672000000002,High,No,1
UI_17031,Never-married,Auto,Comedy,Female,42,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_3296,Never-married,ClassAction,Comedy,Male,16,Morning,Poland,0.027464672000000002,Low,No,0
UI_22634,Divorced,Auto,Comedy,Female,20,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_9855,Separated,Political,Infomercial,Male,40,Primetime,United-States,0.028573374,Low,No,0
UI_20524,Never-married,Political,Comedy,Female,40,Morning,United-States,0.048627252999999995,High,Yes,0
UI_428,Divorced,ClassAction,Comedy,Female,40,Primetime,United-States,0.027464672000000002,High,No,0
UI_17804,Married-civ-spouse,Pharma,Comedy,Male,52,Primetime,United-States,0.027464672000000002,Low,No,1
UI_16515,Never-married,Political,Drama,Male,36,Morning,United-States,0.027464672000000002,High,No,0
UI_23657,Divorced,ClassAction,Comedy,Female,40,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_13945,Married-civ-spouse,Other,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_935,Divorced,Auto,Infomercial,Female,40,Primetime,United-States,0.027464672000000002,Low,No,0
